opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v
17.897800671455776,21.278236097494876,0.8201855800835073,0.8570101578268458,17.884615384615383,21.265384615384615,18.48514655827797,21.850712468194985,17.284084210952795,20.680056762574246,-0.456846033596272,2.066761361086679
17.86278465587022,21.312784655870225,0.8204479037019147,0.8566083711458014,17.85,21.299999999999997,18.442928932188135,21.892928932188134,17.257071067811864,20.707071067811864,-0.4526350290100989,2.0761247990512586
17.827010723525888,21.346543469591495,0.8219411705515366,0.855254567358819,17.815384615384616,21.334615384615383,18.400712468194985,21.935146558277975,17.230056762574247,20.734084210952794,-0.44857092142944976,2.0854521320863
17.79051700845603,21.37949158784845,0.8246541648547833,0.8529598935001398,17.78076923076923,21.369230769230768,18.35849712076547,21.97736539027944,17.20304134077299,20.761096148182098,-0.44491126251073565,2.0946659166089914
17.753342284798823,21.41160966758273,0.828575071038911,0.8497359590817728,17.746153846153845,21.403846153846153,18.31628284276194,22.019585470182893,17.17602484954575,20.788106837509414,-0.4416520235001233,2.103657651177704
17.71552573112358,21.44287986421802,0.833691691378996,0.8455946189575059,17.71153846153846,21.43846153846154,18.274069585562085,22.061806838055283,17.14900733751484,20.815116238867795,-0.4385753039237154,2.112347458957279
17.677106919149338,21.4732859491698,0.8399913400547416,0.8405480801077633,17.676923076923075,21.473076923076924,18.23185729918451,22.104029531949514,17.12198885466164,20.842124314204334,-0.4357215308684892,2.120670678219946
17.638125647741422,21.502813255698328,0.8474609639477325,0.8346087820140324,17.642307692307693,21.50769230769231,18.18964593241929,22.1462535878225,17.094969452196096,20.869131027562116,-0.433132630281226,2.1285699118529546
17.60686126436494,21.52558029658926,0.8511723403074692,0.830316087458789,17.613461538461536,21.533653846153847,18.145593776885832,22.184565602083566,17.081329300037243,20.882742090224127,-0.4310458223324869,2.134279420542071
17.58357464487655,21.542029804754137,0.8512583699436018,0.8287949271673329,17.590384615384615,21.55096153846154,18.099706072440483,22.218970837547875,17.081063158328746,20.882952239375204,-0.42937037776349884,2.1379245595419833
17.560132039083236,21.558164453474635,0.8526810579140799,0.8278942450192354,17.567307692307693,21.568269230769232,18.05382548879062,22.2533851121446,17.080789895824765,20.88315334939386,-0.4277732713001922,2.1414469600144534
17.53656413356223,21.573966997341163,0.8554391829572346,0.8276134626205408,17.54423076923077,21.58557692307692,18.007951071472167,22.287809102085927,17.08051046698937,20.88334474406792,-0.4264399917583667,2.1448397911477763
17.512880140391232,21.589436018533064,0.8563944362949388,0.8279485914579875,17.5203125,21.6015625,17.960399379420707,22.319598987475892,17.08022562057929,20.883526012524108,-0.4253106275475711,2.148100716343282
17.488712224320345,21.604806957508927,0.8430077083643752,0.8289135830230222,17.4921875,21.6109375,17.90444347626868,22.33817557049644,17.079931523731318,20.88369942950356,-0.4243409660107215,2.1513106620491698
17.463964286362945,21.62012435580371,0.8309621106420821,0.8305376384658394,17.464062499999997,21.6203125,17.848497434635135,22.35676014586731,17.079627565364863,20.883864854132693,-0.423913960158166,2.154443138366955
17.42742830076645,21.641977179538138,0.8238979022334277,0.8340845172215536,17.424999999999997,21.6375,17.82023236959622,22.36620968144303,17.02976763040378,20.908790318556967,-0.42159797791082176,2.1598282337318104
17.403431153241087,21.65585314376421,0.8236021193539846,0.8371715120431739,17.4,21.65,17.819942805002874,22.366373020299022,16.980057194997123,20.93362697970098,-0.42069321543458643,2.162367520859174
17.37851881291771,21.669867642470045,0.8245999592943672,0.8494383003089954,17.371875,21.659375,17.819650356951133,22.36655125339179,16.924099643048866,20.95219874660821,-0.42019482922856594,2.164837297718952
17.353744881916064,21.68341781372098,0.8268795054837785,0.8623783744161497,17.34375,21.668750000000003,17.81936890119789,22.36673617968002,16.868131098802106,20.97076382031998,-0.42052803747443673,2.1669904662022086
17.310227724614833,21.706307499240925,0.8291115780644072,0.8676426397919041,17.29957627118644,21.690254237288137,17.76862378040742,22.397175840471185,16.83052876196546,20.98333263410509,-0.4181526056547916,2.1722964679651335
17.28307476413062,21.720019710718105,0.8305086439975781,0.8645781033685969,17.27415254237288,21.70550847457627,17.71806741915173,22.427498330771307,16.83023766559403,20.983518618381236,-0.41756420200853794,2.1742778754643
17.255868962227105,21.7333293735197,0.8332808332687024,0.8621877672573965,17.24872881355932,21.72076271186441,17.66751753304255,22.457830858154885,16.829940094076093,20.98369456557393,-0.41721266512472377,2.175907496689847
17.228647556574813,21.746224480434435,0.8374281073422051,0.8604703034280836,17.22330508474576,21.736016949152543,17.616973049132735,22.488174038555737,16.82963712035879,20.983859859749348,-0.4169896243147493,2.1771880018691845
17.201447493460343,21.758695236385627,0.8429476243255042,0.8594198863990248,17.197881355932203,21.75127118644068,17.56643284203569,22.51852837114703,16.829329869828715,20.984014001734327,-0.41691785957803423,2.1781077128617152
17.17430500551526,21.77073384183233,0.8498340022169901,0.8590260835643886,17.172457627118643,21.766525423728815,17.515895754568387,22.54889423113872,16.8290194996689,20.98415661631891,-0.41715137415014253,2.178656217584247
17.147255363721378,21.78233449016514,0.8580793290267945,0.8592741215850184,17.147033898305082,21.781779661016948,17.46536061891191,22.579271866326682,16.82870717769826,20.984287455707218,-0.41742714720745616,2.1788436218447225
17.12033264805633,21.793493338898976,0.8676732089056767,0.8601452285854106,17.121610169491525,21.797033898305088,17.414826277413162,22.609661397402196,16.828394061569888,20.984406399207977,-0.41772977461138805,2.178691173163835
17.09356954011622,21.80420845510883,0.8786028438700012,0.8616170374093264,17.096186440677965,21.81228813559322,17.364291602209363,22.640062821821413,16.828081279146566,20.98451344936503,-0.41809461414832977,2.1782385690480726
17.064326508450517,21.815491913324017,0.888491387873684,0.8640895872637306,17.067738970588238,21.827205882352942,17.312828106285256,22.668524094545386,16.822649834891216,20.985887670160498,-0.4187252793115337,2.17781700583767
17.021629988017786,21.8311821427705,0.8877454058810874,0.8685417012467336,17.02417279411765,21.84044117647059,17.25672675462414,22.687232033836562,16.79161883361116,20.993650319104617,-0.41863285422264385,2.178478421516275
16.97863980036223,21.846057795455167,0.8880761259917381,0.8723392163821405,16.980606617647066,21.853676470588233,17.200625376714836,22.705942444374948,16.760587858579296,21.001410496801522,-0.41892125857912377,2.1785693725002697
16.932107766226416,21.86113642852472,0.8892611230421049,0.8756625267708964,16.933731617647066,21.867738970588235,17.14448673669949,22.72466437703299,16.72297649859464,21.01081356414348,-0.4193223561493398,2.178258252796569
16.882018959139003,21.876201869509757,0.8913937303268259,0.8781814354309789,16.88354779411765,21.88262867647059,17.088310738941345,22.74339647515024,16.678784849293955,21.02186087779093,-0.41993265748234565,2.177287173375871
16.83166976314977,21.890148928597966,0.8947266316609509,0.8796032474508942,16.833363970588234,21.897518382352942,17.03213448634917,22.762129226629945,16.634593454827296,21.032907538075936,-0.4208716651758001,2.1751743541252813
16.79967917646628,21.898395882331414,0.899898736317558,0.8806925294198952,16.8015625,21.9078125,16.976163838648617,22.78081919324309,16.62696116135138,21.034805806756907,-0.4221216896808538,2.171108935520954
16.771456157968732,21.90527859158048,0.9065239460893005,0.8823787340596358,16.7734375,21.917187499999997,16.920233811652732,22.799510594249586,16.626641188347268,21.03486440575041,-0.4239565802427412,2.166271438714721
16.74330036866651,21.911779563524163,0.9132508940763798,0.8846356641173776,16.745192307692307,21.925961538461536,16.864062285262854,22.817010890330348,16.626322330121763,21.034912186592727,-0.4265019800980606,2.160739000291847
16.714958468904854,21.917956170287113,0.9151646867959171,0.8874760432354348,16.716346153846153,21.931730769230768,16.806689958163503,22.828511900507213,16.626002349528804,21.034949637954323,-0.4296281183641041,2.1544463656344504
16.68656001768327,21.923776258175742,0.9183938018294168,0.8908820111632572,16.6875,21.9375,16.74931666947591,22.840023374348267,16.62568333052409,21.034976625651733,-0.4331648149500676,2.147538123317092
16.658139382506576,21.929231722679354,0.9229326496145195,0.8948387850731149,16.658653846153847,21.943269230769232,16.691941446043128,22.851545170605355,16.625366246264566,21.034993290933105,-0.4358739083986279,2.14076121284087
16.629731093327766,21.93431613759686,0.9287734916669357,0.899328445248553,16.629807692307693,21.94903846153846,16.634563356183275,22.863077058425727,16.62505202843211,21.034999864651194,-0.4384821170885624,2.134353477127974
16.575,21.943074262439552,0.9219257375604464,0.9080742624395519,16.575,21.95,16.575,22.865,16.575,21.035,-0.4412339088226078,2.1280670876377292
16.525,21.949885351193196,0.9151146488068029,0.9148853511931954,16.525,21.95,16.525,22.865,16.525,21.035,-0.44371962647499935,2.121992826543226
16.465,21.956564872936852,0.9084351270631466,0.9215648729368517,16.465,21.95,16.465,22.865,16.465,21.035,-0.44658569229173894,2.115442642117278
16.415,21.960888239766696,0.9041117602333024,0.9258882397666959,16.415,21.95,16.415,22.865,16.415,21.035,-0.4491468612857658,2.1087909792525887
16.355,21.964584775575478,0.9004152244245205,0.9295847755754778,16.355,21.95,16.355,22.865,16.355,21.035,-0.4520326479550439,2.101252357833379
16.305,21.96641859602353,0.8985814039764684,0.9314185960235299,16.305,21.95,16.305,22.865,16.305,21.035,-0.4555792025669164,2.0929019297999605
16.255,21.967113070988916,0.8978869290110829,0.9321130709889154,16.255,21.95,16.255,22.865,16.255,21.035,-0.4591512051178718,2.084290276055096
16.195,21.966430997903316,0.8985690020966821,0.9314309979033162,16.195,21.95,16.195,22.865,16.195,21.035,-0.4630878926575853,2.0755819195201086
16.145000000000003,21.964587910731176,0.9004120892688228,0.9295879107311755,16.145,21.95,16.145,22.865,16.145,21.035,-0.4666017615308452,2.067651081694545
16.095,21.96157402968683,0.9034259703131688,0.9265740296868294,16.095,21.95,16.095,22.865,16.095,21.035,-0.4697807484450429,2.0607950576870135
16.035,21.956394186572858,0.9086058134271404,0.9213941865728579,16.035,21.95,16.035,22.865,16.035,21.035,-0.4723581496885578,2.055244584983713
15.975000000000001,21.949487565572078,0.9155124344279209,0.9144875655720774,15.975000000000001,21.95,15.975000000000001,22.865,15.975000000000001,21.035,-0.47445065139869186,2.050601873564024
15.925,21.942394845362763,0.9226051546372354,0.9073948453627629,15.925,21.95,15.925,22.865,15.925,21.035,-0.4761872497579595,2.046371024532092
15.896585512142886,21.937815422409805,0.9133458891934891,0.90325756416762,15.896428571428572,21.942857142857143,15.868168276199718,22.85071912708407,15.924688866657426,21.034995158630213,-0.47800820162018437,2.041942941917931
15.868039402374349,21.932809524658836,0.905415715192025,0.899594768423375,15.867857142857144,21.935714285714283,15.811340505208978,22.836448198231917,15.92437378050531,21.034980373196653,-0.47971402840703675,2.0381824879589825
15.839399259716554,21.927374470487997,0.8988301546983944,0.8964254915466396,15.839285714285715,21.928571428571427,15.754515805589527,22.82218754941041,15.924055622981903,21.034955307732446,-0.4811258594273232,2.035000539177964
15.810703923104755,21.921509853147086,0.8936024124421535,0.8937662916835606,15.810714285714287,21.92142857142857,15.697693235512054,22.807937433952343,15.92373533591652,21.0349197089048,-0.48225830645328277,2.032414989507766
15.781993155416032,21.91521760753519,0.8897432551031697,0.8916309368935533,15.782142857142858,21.91428571428571,15.640871804987935,22.793698013950117,15.923413909297782,21.03487341462131,-0.4830621540253735,2.0305108905259783
15.75330728506702,21.908502095592635,0.8872608563537605,0.8900301890923648,15.75357142857143,21.90714285714286,15.584050489986886,22.77946935360915,15.923092367155972,21.03481636067656,-0.4836483486764689,2.0293211710462127
15.72468682905073,21.90137012290305,0.8861606953291168,0.8889716117725078,15.725000000000001,21.9,15.527228248015021,22.76525141493428,15.92277175198498,21.034748585065717,-0.48411915565542485,2.0288044192600476
15.6741984535837,21.887721702468177,0.8824967622873826,0.8878637111927478,15.674816176470584,21.885110294117645,15.471051951808287,22.746518555201188,15.878580401132881,21.023702033034105,-0.4825308980307619,2.031173112137359
15.624005522293697,21.872783315267146,0.8802075773751352,0.8854841241627253,15.624632352941168,21.87022058823529,15.414875912401437,22.727786347738327,15.8343887934809,21.012654828732256,-0.4807084080923218,2.0340824696414
15.576293869947115,21.857293848597326,0.87911529369976,0.8820289240054506,15.576654411764697,21.855882352941173,15.35872486317586,22.709061086115526,15.794583960353531,21.002703619766823,-0.478893637557947,2.0372575346579747
15.533208286536647,21.84220548232891,0.8789305594116686,0.8780153499243172,15.533088235294112,21.84264705882353,15.30262347023699,22.69035026404944,15.763553000351235,20.994943853597622,-0.47695289270007807,2.04046221491613
15.490454501854657,21.826179946451397,0.8799482612550953,0.8732209737671617,15.489522058823528,21.82941176470588,15.246522121847926,22.67164191275746,15.732521995799132,20.987181616654304,-0.4747854959537031,2.044217736221533
15.44982038599631,21.809957212130698,0.8763418258651778,0.8702738998796654,15.448928571428574,21.812857142857144,15.192225152142619,22.64758463005383,15.705631990714528,20.978129655660457,-0.472418012759663,2.048314587859783
15.410285793655781,21.793227073042036,0.8710086644079682,0.8680286781316903,15.409821428571432,21.794642857142858,15.138830844257171,22.62085519238112,15.680812012885692,20.968430521904594,-0.4698073396785497,2.0528553225783015
15.370985259761248,21.775651868591,0.8668584443047503,0.8652132157710606,15.370714285714289,21.776428571428575,15.085436916799745,22.594129544703424,15.655991654628833,20.95872759815372,-0.46685680489184195,2.0579458216642266
15.33196387324039,21.757250672233564,0.8638905312644315,0.8618354813803039,15.331607142857147,21.75821428571429,15.032043172843908,22.567407708543207,15.631171112870385,20.94902086288537,-0.46358750910591967,2.0635635049082146
15.293265885955428,21.73804608622396,0.8621022487410641,0.8579049351521496,15.292500000000004,21.740000000000002,14.978649410220132,22.540689693611636,15.606350589779876,20.939310306388368,-0.46003225932640235,2.0696744195616548
15.254934414842623,21.71806408386263,0.8614889529610101,0.8534324194266082,15.253392857142863,21.721785714285716,14.925255422500877,22.513975497326708,15.581530291784848,20.929595931244723,-0.4565067227458579,2.07620273834187
15.217011218342755,21.69733367701822,0.8620442756539977,0.848429883738898,15.214285714285719,21.70357142857143,14.871861000060653,22.48726510442673,15.556710428510787,20.919877752716133,-0.45313616894144143,2.0830647950617
15.179536472744587,21.675886631931903,0.8637602998625699,0.8429101793770435,15.175178571428578,21.685357142857146,14.818465931200082,22.460558486688676,15.531891211657072,20.910155799025617,-0.4497098640478158,2.0901858520055785
15.142548556689867,21.653757203219712,0.8666277004676788,0.836886892165761,15.136071428571437,21.66714285714286,14.76507000332134,22.433855602759603,15.507072853821533,20.900430111526116,-0.4463066062697231,2.0974999470701476
15.109328479398307,21.633047890010438,0.867906970139878,0.831590556799998,15.101052631578955,21.64921052631579,14.713768161312341,22.405572675097048,15.488337101845568,20.892848377534538,-0.4428314125045001,2.1043107642730585
15.08290831199334,21.61600070109997,0.8648846852625776,0.8287404430348596,15.074210526315795,21.63184210526316,14.666654924756095,22.374129078365502,15.481766127875494,20.889555132160815,-0.43955022715025777,2.1098962162337713
15.056707063874901,21.59857812195986,0.8630317051422167,0.8261600819597921,15.047368421052635,21.614473684210527,14.619539174696836,22.342693678007628,15.475197667408432,20.886253690413426,-0.4360546671869392,2.1157586100473367
15.031345127327047,21.581213335455395,0.8623227961980288,0.8240065474691974,15.021153846153847,21.597435897435897,14.572627253335353,22.311404075552343,15.469680438972343,20.88346771931945,-0.4329432915056411,2.12173578779418
15.008061663842323,21.564829445520836,0.8627275070026318,0.8231192087814948,14.997005917159772,21.581260355029592,14.526440528784242,22.280608624880184,15.4675713055353,20.881912085178996,-0.43041875168085153,2.1274529812952983
14.979552017448432,21.5441782012925,0.8644794569742938,0.8228838169403195,14.967502958579884,21.561130177514794,14.478722418037236,22.248801819889117,15.45628349912253,20.873458535140472,-0.4260192802366276,2.135058552855215
14.951398880898772,21.523134825468297,0.8673314681646268,0.8226685318353762,14.937999999999995,21.540999999999997,14.431000000000001,22.217000000000002,15.444999999999991,20.86499999999999,-0.42197574262948473,2.1429722927143073
